shapefile_path,layer_name,status,error,crs,epsg,geometry_types,bbox,obb_bbox,feature_count,has_geometry,has_timestamp,min_date,max_date,field_count,field_names,field_types,first_word,Species,activity,memory_mb,has_z
D:\NEOM_PROJECT\Marine_New_Data\Islands flora and fauna baseline studies\3. deliverables\01 Reports\June Survey\N745_NEOM Islands_GIS Deliverables\Shapefiles\002_Yuba\Shapefiles\20220616_Yuba_RP_Tracklog.shp,20220616_Yuba_RP_Tracklog,success,,EPSG:32636,32636.0,LineString,"[np.float64(710627.0075528605), np.float64(3074457.934552759), np.float64(711195.0102959317), np.float64(3075347.566370701)]","[(710921.4528523656, 3075349.6011123923), (711218.0053177194, 3074567.7457457334), (710805.864880496, 3074411.423658532), (710509.3124151422, 3075193.279025191)]",1.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",20220616_Yuba,Flora And Fauna,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Islands flora and fauna baseline studies\3. deliverables\01 Reports\June Survey\N745_NEOM Islands_GIS Deliverables\Shapefiles\002_Yuba\Shapefiles\20220616_Yuba_RP_Waypoints.shp,20220616_Yuba_RP_Waypoints,success,,EPSG:32636,32636.0,Point,"[np.float64(710649.1257993745), np.float64(3074474.0165571743), np.float64(711304.9727022834), np.float64(3075330.707590616)]","[(710921.8685911199, 3075330.707590616), (711304.9727022834, 3074579.3999452596), (710858.884857598, 3074351.932466075), (710475.7807464087, 3075103.240111396)]",32.0,True,False,,,24.0,"ele, time, magvar, geoidheigh, name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, sym, type, fix, sat, hdop, vdop, pdop, ageofdgpsd, dgpsid, geometry","ele:float64, time:object, magvar:float64, geoidheigh:float64, name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, sym:object, type:object, fix:object, sat:float64, hdop:float64, vdop:float64, pdop:float64, ageofdgpsd:float64, dgpsid:float64, geometry:geometry",20220616_Yuba,Flora And Fauna,Survey,0.017,True
D:\NEOM_PROJECT\Marine_New_Data\Islands flora and fauna baseline studies\3. deliverables\01 Reports\June Survey\N745_NEOM Islands_GIS Deliverables\Shapefiles\002_Yuba\Shapefiles\Yuba_FOV.shp,Yuba_FOV,success,,EPSG:3857,3857.0,Polygon,"[np.float64(3910411.78583489), np.float64(3219817.076150664), np.float64(3912822.4480003803), np.float64(3222466.010351545)]","[(3912553.0616842117, 3219629.894860408), (3910363.1772111366, 3222400.261460103), (3911218.6331630372, 3223076.471498845), (3913408.517636113, 3220306.1048991494)]",1.0,True,False,,,17.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, gpxtrkx_Tr, layer, path, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, gpxtrkx_Tr:object, layer:object, path:object, geometry:geometry",Yuba_FOV,Flora And Fauna,Survey,0.001,False
D:\NEOM_PROJECT\Marine_New_Data\Islands flora and fauna baseline studies\3. deliverables\01 Reports\June Survey\N745_NEOM Islands_GIS Deliverables\Shapefiles\002_Yuba\Shapefiles\Yuba_FOV_Clipped.shp,Yuba_FOV_Clipped,success,,EPSG:3857,3857.0,MultiPolygon,"[np.float64(3910411.78583489), np.float64(3220094.714969502), np.float64(3912518.4427576656), np.float64(3222466.010351545)]","[(3912303.7785015358, 3219998.4927906636), (3910361.7761998335, 3222397.833934415), (3911108.764239349, 3223002.438450849), (3913050.766541051, 3220603.097307098)]",1.0,True,False,,,18.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, gpxtrkx_Tr, layer, path, Area, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, gpxtrkx_Tr:object, layer:object, path:object, Area:float64, geometry:geometry",Yuba_FOV,Flora And Fauna,Survey,0.001,False
D:\NEOM_PROJECT\Marine_New_Data\Islands flora and fauna baseline studies\3. deliverables\01 Reports\June Survey\N745_NEOM Islands_GIS Deliverables\Shapefiles\002_Yuba\Shapefiles\Yuba_tracklog_3857_1.shp,Yuba_tracklog_3857_1,success,,EPSG:3857,3857.0,LineString,"[np.float64(3911983.2950347913), np.float64(3220060.0351211797), np.float64(3912668.270455868), np.float64(3221672.6300110063)]","[(3912112.074563992, 3220014.5155308703), (3911943.662905835, 3221648.9605342518), (3912555.5763661237, 3221712.0115147475), (3912723.988024281, 3220077.5665113665)]",1.0,True,False,,,15.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, gpxtrkx_Tr, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, gpxtrkx_Tr:object, geometry:geometry",Yuba_tracklog,Flora And Fauna,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Islands flora and fauna baseline studies\3. deliverables\01 Reports\June Survey\N745_NEOM Islands_GIS Deliverables\Shapefiles\002_Yuba\Shapefiles\Yuba_tracklog_3857_2.shp,Yuba_tracklog_3857_2,success,,EPSG:3857,3857.0,LineString,"[np.float64(3911804.4070064556), np.float64(3219867.057850294), np.float64(3912772.4663007506), np.float64(3221940.19790729)]","[(3912207.737191191, 3219757.828720114), (3911788.9786461694, 3221922.8609731095), (3912401.098921791, 3222041.2567132385), (3912819.8574668122, 3219876.2244602437)]",1.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",Yuba_tracklog,Flora And Fauna,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Islands flora and fauna baseline studies\3. deliverables\01 Reports\June Survey\N745_NEOM Islands_GIS Deliverables\Shapefiles\002_Yuba\Shapefiles\Yuba_tracklog_3857_3.shp,Yuba_tracklog_3857_3,success,,EPSG:3857,3857.0,MultiLineString,"[np.float64(3912030.2284119083), np.float64(3220047.6655160757), np.float64(3912590.797723043), np.float64(3221038.0182629377)]","[(3912326.369779866, 3221071.7287282418), (3912612.6836022944, 3220054.7833854235), (3912221.03347985, 3219944.517042789), (3911934.7196574216, 3220961.4623856074)]",1.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",Yuba_tracklog,Flora And Fauna,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Islands flora and fauna baseline studies\3. deliverables\01 Reports\June Survey\N745_NEOM Islands_GIS Deliverables\Shapefiles\002_Yuba\Shapefiles\Yuba_tracklog_3857_4.shp,Yuba_tracklog_3857_4,success,,EPSG:3857,3857.0,LineString,"[np.float64(3910461.7670877967), np.float64(3220068.038998142), np.float64(3912630.5651305793), np.float64(3222414.9987994726)]","[(3912546.6492874627, 3220063.5458535636), (3910425.8769916794, 3222381.4006372225), (3911085.9952556863, 3222985.3903848035), (3913206.7675514696, 3220667.535601145)]",1.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",Yuba_tracklog,Flora And Fauna,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Islands flora and fauna baseline studies\3. deliverables\01 Reports\June Survey\N745_NEOM Islands_GIS Deliverables\Shapefiles\002_Yuba\Shapefiles\Yuba_tracklog_3857_5.shp,Yuba_tracklog_3857_5,success,,EPSG:3857,3857.0,LineString,"[np.float64(3910462.485554922), np.float64(3220068.292077876), np.float64(3912629.529425169), np.float64(3222416.0113172373)]","[(3912546.706150427, 3220061.7095487267), (3910427.1584025756, 3222382.802519066), (3911097.105381136, 3222994.5766393556), (3913216.653128987, 3220673.483669016)]",1.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",Yuba_tracklog,Flora And Fauna,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Islands flora and fauna baseline studies\3. deliverables\01 Reports\June Survey\N745_NEOM Islands_GIS Deliverables\Shapefiles\002_Yuba\Shapefiles\Yuba_tracklog_3857_6.shp,Yuba_tracklog_3857_6,success,,EPSG:3857,3857.0,LineString,"[np.float64(3911503.641479277), np.float64(3221026.2805301677), np.float64(3912139.966676127), np.float64(3222035.203180559)]","[(3911845.2964845058, 3222037.386084151), (3912165.080039034, 3221143.1243751077), (3911696.0797339063, 3220975.4121907083), (3911376.296179378, 3221869.6738997516)]",1.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",Yuba_tracklog,Flora And Fauna,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Islands flora and fauna baseline studies\3. deliverables\01 Reports\June Survey\N745_NEOM Islands_GIS Deliverables\Shapefiles\002_Yuba\Shapefiles\Yuba_tracklog_3857_Clipped.shp,Yuba_tracklog_3857_Clipped,success,,EPSG:3857,3857.0,"LineString, MultiLineString","[np.float64(3910461.7670877967), np.float64(3220117.2961199814), np.float64(3912511.402869965), np.float64(3222416.0113172373)]","[(3912314.6367203495, 3220012.148811173), (3910433.369153088, 3222392.046074091), (3911154.915501869, 3222962.4159658034), (3913036.1830691304, 3220582.5187028856)]",6.0,True,False,,,18.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, gpxtrkx_Tr, layer, path, Length, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, gpxtrkx_Tr:object, layer:object, path:object, Length:float64, geometry:geometry",Yuba_tracklog,Flora And Fauna,Survey,0.004,True
D:\NEOM_PROJECT\Marine_New_Data\Islands flora and fauna baseline studies\3. deliverables\01 Reports\June Survey\N745_NEOM Islands_GIS Deliverables\Shapefiles\002_Yuba\Shapefiles\Yuba_tracklog_3857_Merged.shp,Yuba_tracklog_3857_Merged,success,,EPSG:3857,3857.0,"LineString, MultiLineString","[np.float64(3910461.7670877967), np.float64(3219867.057850294), np.float64(3912772.4663007506), np.float64(3222416.0113172373)]","[(3912561.286822373, 3219700.124135407), (3910433.369153088, 3222392.046074091), (3911210.436987461, 3223006.304738546), (3913338.3546567457, 3220314.3827998624)]",6.0,True,False,,,17.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, gpxtrkx_Tr, layer, path, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, gpxtrkx_Tr:object, layer:object, path:object, geometry:geometry",Yuba_tracklog,Flora And Fauna,Survey,0.004,True
D:\NEOM_PROJECT\Marine_New_Data\Islands flora and fauna baseline studies\3. deliverables\01 Reports\June Survey\N745_NEOM Islands_GIS Deliverables\Shapefiles\002_Yuba\Shapefiles\Yuba_tracklog_buffered_dissolved1.shp,Yuba_tracklog_buffered_dissolved1,success,,EPSG:3857,3857.0,Polygon,"[np.float64(3911933.295188773), np.float64(3220010.0372734494), np.float64(3912718.2022191407), np.float64(3221722.617441093)]","[(3912067.4503689664, 3219959.671324942), (3911888.8331513465, 3221693.583505223), (3912600.2087886236, 3221766.8651506444), (3912778.8260062435, 3220032.952970363)]",1.0,True,False,,,15.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, gpxtrkx_Tr, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, gpxtrkx_Tr:object, geometry:geometry",Yuba_tracklog,Flora And Fauna,Survey,0.001,False
D:\NEOM_PROJECT\Marine_New_Data\Islands flora and fauna baseline studies\3. deliverables\01 Reports\June Survey\N745_NEOM Islands_GIS Deliverables\Shapefiles\002_Yuba\Shapefiles\Yuba_tracklog_buffered_dissolved2.shp,Yuba_tracklog_buffered_dissolved2,success,,EPSG:3857,3857.0,Polygon,"[np.float64(3911754.412432019), np.float64(3219817.076150664), np.float64(3912822.4480003803), np.float64(3221990.1940633156)]","[(3912168.136445546, 3219699.254772969), (3911730.4138704143, 3221962.437443376), (3912440.702155498, 3222099.8144304613), (3912878.4247306297, 3219836.6317600543)]",1.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",Yuba_tracklog,Flora And Fauna,Survey,0.001,False
D:\NEOM_PROJECT\Marine_New_Data\Islands flora and fauna baseline studies\3. deliverables\01 Reports\June Survey\N745_NEOM Islands_GIS Deliverables\Shapefiles\002_Yuba\Shapefiles\Yuba_tracklog_buffered_dissolved3.shp,Yuba_tracklog_buffered_dissolved3,success,,EPSG:3857,3857.0,Polygon,"[np.float64(3911980.238670493), np.float64(3219997.6753338673), np.float64(3912640.7877522046), np.float64(3221088.002013955)]","[(3912360.944753314, 3221133.4042861005), (3912674.3596704802, 3220020.215334452), (3912186.479196869, 3219882.8540913337), (3911873.0642797025, 3220996.0430429825)]",1.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",Yuba_tracklog,Flora And Fauna,Survey,0.001,False
D:\NEOM_PROJECT\Marine_New_Data\Islands flora and fauna baseline studies\3. deliverables\01 Reports\June Survey\N745_NEOM Islands_GIS Deliverables\Shapefiles\002_Yuba\Shapefiles\Yuba_tracklog_buffered_dissolved4.shp,Yuba_tracklog_buffered_dissolved4,success,,EPSG:3857,3857.0,Polygon,"[np.float64(3910411.78583489), np.float64(3220018.0655795415), np.float64(3912680.5162035557), np.float64(3222464.972003791)]","[(3912543.5103794993, 3219992.915253541), (3910355.252823616, 3222384.5504412586), (3911089.142041031, 3223056.0318751056), (3913277.399596914, 3220664.396687388)]",1.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",Yuba_tracklog,Flora And Fauna,Survey,0.001,False
